Airline ID,Departures Performed,Distance, Available Seats, Transported Passengers,Carrier Name,Year,Month ,Day,From - To City,Date,Weekend / Weekday
20452,28,802,2408,1871,Republic Airlines,2013,2,3,"Charlotte, NC - Montreal, Canada",03-02-2013,Weekend
21167,36,214,2736,1728,Compass Airlines,2013,2,18,"Detroit, MI - Toronto, Canada",18-02-2013,Weekday
20374,56,193,2800,1662,ExpressJet Airlines Inc.,2013,4,8,"Cleveland, OH - Toronto, Canada",08-04-2013,Weekday
20363,30,662,1500,1001,Pinnacle Airlines Inc.,2013,7,15,"New York, NY - Charlottetown, Canada",15-07-2013,Weekday
20237,16,436,800,622,Trans States Airlines,2013,7,21,"Chicago, IL - Toronto, Canada",21-07-2013,Weekend
21167,51,214,3874,2658,Compass Airlines,2013,7,22,"Detroit, MI - Toronto, Canada",22-07-2013,Weekday
20500,29,345,1914,1233,"GoJet Airlines, LLC d/b/a United Express",2013,7,21,"Washington, DC - Toronto, Canada",21-07-2013,Weekend
20448,4,880,280,176,Shuttle America Corp.,2013,7,22,"Chicago, IL - Quebec, Canada",22-07-2013,Weekday
20374,30,606,1500,1217,ExpressJet Airlines Inc.,2013,7,1,"Newark, NJ - Moncton, Canada",01-07-2013,Weekday
20452,57,692,4332,2813,Republic Airlines,2013,7,16,"Philadelphia, PA - Halifax, Canada",16-07-2013,Weekday
19790,4,2248,734,592,Delta Air Lines Inc.,2013,8,4,"Atlanta, GA - Vancouver, Canada",04-08-2013,Weekend
20448,3,1162,210,190,Shuttle America Corp.,2013,8,23,"Newark, NJ - St. John's, Canada",23-08-2013,Weekday
20170,25,366,1900,1304,Mesaba Airlines,2013,8,1,"New York, NY - Toronto, Canada",01-08-2013,Weekday
20170,55,950,4180,3785,Mesaba Airlines,2013,8,9,"Minneapolis, MN - Montreal, Canada",09-08-2013,Weekday
20398,4,333,148,137,American Eagle Airlines Inc.,2013,8,1,"New York, NY - Montreal, Canada",01-08-2013,Weekday
20398,30,655,1320,861,American Eagle Airlines Inc.,2013,8,4,"Chicago, IL - Ottawa, Canada",04-08-2013,Weekend
20374,105,443,5250,4321,ExpressJet Airlines Inc.,2013,8,25,"Newark, NJ - Quebec, Canada",25-08-2013,Weekend
20366,30,1011,1950,1504,Atlantic Southeast Airlines,2013,9,2,"Detroit, MI - Halifax, Canada",02-09-2013,Weekday
20398,14,446,616,407,American Eagle Airlines Inc.,2013,9,27,"Boston, MA - Toronto, Canada",27-09-2013,Weekday
20374,107,329,5350,3506,ExpressJet Airlines Inc.,2013,9,16,"Newark, NJ - Ottawa, Canada",16-09-2013,Weekday
20374,41,449,2050,1635,ExpressJet Airlines Inc.,2013,9,16,"Washington, DC - Ottawa, Canada",16-09-2013,Weekday
20374,103,655,5150,3793,ExpressJet Airlines Inc.,2013,9,26,"Chicago, IL - Ottawa, Canada",26-09-2013,Weekday
20366,51,214,3315,2258,Atlantic Southeast Airlines,2013,10,5,"Detroit, MI - Toronto, Canada",05-10-2013,Weekend
20398,87,333,3828,2939,American Eagle Airlines Inc.,2013,10,10,"New York, NY - Montreal, Canada",10-10-2013,Weekday
20374,45,449,2250,1873,ExpressJet Airlines Inc.,2013,10,15,"Washington, DC - Ottawa, Canada",15-10-2013,Weekday
20448,30,1584,2100,1316,Shuttle America Corp.,2013,10,22,"Houston, TX - Montreal, Canada",22-10-2013,Weekday
20448,4,748,280,141,Shuttle America Corp.,2013,10,26,"Chicago, IL - Montreal, Canada",26-10-2013,Weekend
20448,46,1019,3220,2662,Shuttle America Corp.,2013,11,3,"Denver, CO - Edmonton, Canada",03-11-2013,Weekend
20448,77,331,5390,2382,Shuttle America Corp.,2013,11,17,"Newark, NJ - Montreal, Canada",17-11-2013,Weekend
20452,3,347,207,175,Republic Airlines,2013,11,21,"Philadelphia, PA - Toronto, Canada",21-11-2013,Weekday
20500,61,748,4026,1867,"GoJet Airlines, LLC d/b/a United Express",2013,12,13,"Chicago, IL - Montreal, Canada",13-12-2013,Weekday
20374,25,436,1250,1126,ExpressJet Airlines Inc.,2013,12,8,"Chicago, IL - Toronto, Canada",08-12-2013,Weekend
20452,31,394,2480,1260,Republic Airlines,2013,12,27,"Philadelphia, PA - Montreal, Canada",27-12-2013,Weekday
20304,54,730,2700,1520,SkyWest Airlines Inc.,2013,6,4,"Denver, CO - Regina, Canada",04-06-2013,Weekday
20304,60,1162,3960,3224,SkyWest Airlines Inc.,2013,6,22,"San Francisco, CA - Edmonton, Canada",22-06-2013,Weekend
20304,59,763,2950,2565,SkyWest Airlines Inc.,2013,7,25,"San Francisco, CA - Victoria, Canada",25-07-2013,Weekday
20304,60,656,3000,2199,SkyWest Airlines Inc.,2013,8,7,"Minneapolis, MN - Regina, Canada",07-08-2013,Weekday
20304,2,797,152,121,SkyWest Airlines Inc.,2013,8,8,"Salt Lake City, UT - Vancouver, Canada",08-08-2013,Weekday
20304,3,783,198,142,SkyWest Airlines Inc.,2013,9,17,"Denver, CO - Winnipeg, Canada",17-09-2013,Weekday
20304,59,1163,3894,3239,SkyWest Airlines Inc.,2013,9,1,"San Francisco, CA - Edmonton, Canada",01-09-2013,Weekend
20304,86,898,4300,3550,SkyWest Airlines Inc.,2013,10,23,"Denver, CO - Calgary, Canada",23-10-2013,Weekday
20304,30,214,1500,703,SkyWest Airlines Inc.,2013,10,23,"Detroit, MI - Toronto, Canada",23-10-2013,Weekday
20304,18,345,1188,900,SkyWest Airlines Inc.,2013,10,2,"Washington, DC - Toronto, Canada",02-10-2013,Weekday
20304,135,707,6750,5259,SkyWest Airlines Inc.,2013,10,22,"Chicago, IL - Winnipeg, Canada",22-10-2013,Weekday
20304,50,1385,3300,2732,SkyWest Airlines Inc.,2013,11,18,"Chicago, IL - Calgary, Canada",18-11-2013,Weekday
20304,56,1163,3696,2884,SkyWest Airlines Inc.,2013,11,2,"San Francisco, CA - Edmonton, Canada",02-11-2013,Weekend
20304,44,1019,2200,1337,SkyWest Airlines Inc.,2013,12,2,"Denver, CO - Edmonton, Canada",02-12-2013,Weekday
20304,2,1315,132,116,SkyWest Airlines Inc.,2013,12,22,"Denver, CO - Toronto, Canada",22-12-2013,Weekend
20304,2,707,132,72,SkyWest Airlines Inc.,2013,12,26,"Chicago, IL - Winnipeg, Canada",26-12-2013,Weekday
21181,12,1214,2592,2284,"Skyservice Airlines, Inc.",2008,1,28,"Fort Lauderdale, FL - Toronto, Canada",28-01-2008,Weekday
20201,2,1301,0,0,Ameristar Air Cargo,2008,1,23,"Buffalo, NY - St. John's, Canada",23-01-2008,Weekday
21439,3,578,27,11,London Air Services Limited,2010,7,17,"Sun Valley/Hailey/Ketchum, ID - Vancouver, Canada",17-07-2010,Weekend
21439,2,122,24,3,London Air Services Limited,2010,10,13,"Seattle, WA - Vancouver, Canada",13-10-2010,Weekday
21439,2,578,9,2,London Air Services Limited,2010,10,16,"Sun Valley/Hailey/Ketchum, ID - Vancouver, Canada",16-10-2010,Weekend
20201,2,186,0,0,Ameristar Air Cargo,2010,12,7,"Detroit, MI - Hamilton, Canada",07-12-2010,Weekday
21439,2,1225,18,12,London Air Services Limited,2011,6,25,"Fargo, ND - Vancouver, Canada",25-06-2011,Weekend
21439,4,402,36,31,London Air Services Limited,2011,9,8,"North Bend/Coos Bay, OR - Vancouver, Canada",08-09-2011,Weekday
21439,7,93,63,10,London Air Services Limited,2011,12,3,"Seattle, WA - Victoria, Canada",03-12-2011,Weekend
21437,2,516,4,1,Chartright Air Inc.,2011,6,21,"Nantucket, MA - Toronto, Canada",21-06-2011,Weekday
21437,3,516,8,2,Chartright Air Inc.,2011,4,19,"Nantucket, MA - Toronto, Canada",19-04-2011,Weekday
21437,2,1214,11,8,Chartright Air Inc.,2011,4,20,"Fort Lauderdale, FL - Toronto, Canada",20-04-2011,Weekday
20447,8,181,0,0,USA Jet Airlines Inc.,2011,1,10,"Detroit, MI - Kitchener, Canada",10-01-2011,Weekday
21439,2,737,18,14,London Air Services Limited,2012,9,8,"Santa Rosa, CA - Vancouver, Canada",08-09-2012,Weekend
21439,4,122,36,7,London Air Services Limited,2012,9,21,"Seattle, WA - Vancouver, Canada",21-09-2012,Weekday
21439,2,992,18,11,London Air Services Limited,2013,1,25,"Las Vegas, NV - Vancouver, Canada",25-01-2013,Weekday
20374,15,396,750,259,ExpressJet Airlines Inc.,2013,3,16,"Newark, NJ - La Macaza, Canada",16-03-2013,Weekend
20447,3,367,0,0,USA Jet Airlines Inc.,2013,2,23,"Cincinnati, OH - Kitchener, Canada",23-02-2013,Weekend
20447,5,181,0,0,USA Jet Airlines Inc.,2013,2,17,"Detroit, MI - Kitchener, Canada",17-02-2013,Weekend
20201,2,226,0,0,Ameristar Air Cargo,2013,8,18,"Toledo, OH - Hamilton, Canada",18-08-2013,Weekend
21226,159,336,11130,3310,"Porter Airlines, Inc.",2008,1,10,"Newark, NJ - Toronto, Canada",10-01-2008,Weekday
21226,183,336,12810,7372,"Porter Airlines, Inc.",2009,8,9,"Newark, NJ - Toronto, Canada",09-08-2009,Weekend
21226,188,336,13160,7172,"Porter Airlines, Inc.",2009,9,2,"Newark, NJ - Toronto, Canada",02-09-2009,Weekday
21226,127,444,8890,1457,"Porter Airlines, Inc.",2009,4,21,"Chicago, IL - Toronto, Canada",21-04-2009,Weekday
21226,83,434,5810,2532,"Porter Airlines, Inc.",2009,10,4,"Boston, MA - Toronto, Canada",04-10-2009,Weekend
21226,113,444,7910,1934,"Porter Airlines, Inc.",2010,2,24,"Chicago, IL - Toronto, Canada",24-02-2010,Weekday
21226,251,336,17570,11565,"Porter Airlines, Inc.",2010,8,19,"Newark, NJ - Toronto, Canada",19-08-2010,Weekday
21226,277,336,19390,10136,"Porter Airlines, Inc.",2011,4,6,"Newark, NJ - Toronto, Canada",06-04-2011,Weekday
21226,9,687,630,350,"Porter Airlines, Inc.",2011,10,25,"Myrtle Beach, SC - Toronto, Canada",25-10-2011,Weekday
21226,129,434,9030,4301,"Porter Airlines, Inc.",2012,10,6,"Boston, MA - Toronto, Canada",06-10-2012,Weekend
21226,146,444,10220,4409,"Porter Airlines, Inc.",2012,10,4,"Chicago, IL - Toronto, Canada",04-10-2012,Weekday
21226,132,434,9240,3423,"Porter Airlines, Inc.",2012,5,11,"Boston, MA - Toronto, Canada",11-05-2012,Weekday
20166,2,36,0,0,Gulf And Caribbean Cargo,2012,6,12,"Pontiac, MI - Windsor, Canada",12-06-2012,Weekday
21226,150,444,10500,6723,"Porter Airlines, Inc.",2013,9,19,"Chicago, IL - Toronto, Canada",19-09-2013,Weekday
21226,6,687,420,271,"Porter Airlines, Inc.",2013,11,4,"Myrtle Beach, SC - Toronto, Canada",04-11-2013,Weekday
19687,73,250,5538,3259,Horizon Air,2008,3,8,"Portland, OR - Vancouver, Canada",08-03-2008,Weekend
20272,11,73,77,52,Kenmore Air Harbor,2008,8,6,"Seattle, WA - Victoria, Canada",06-08-2008,Weekday
20272,2,17,12,7,Kenmore Air Harbor,2008,10,26,"Roche Harbor, WA - Victoria, Canada",26-10-2008,Weekend
20272,4,175,24,17,Kenmore Air Harbor,2008,9,14,"Kenmore, WA - Powell River, Canada",14-09-2008,Weekend
19687,77,219,5848,4284,Horizon Air,2008,1,4,"Seattle, WA - Kelowna, Canada",04-01-2008,Weekday
20272,2,123,14,13,Kenmore Air Harbor,2008,5,11,"Kenmore, WA - Nanaimo, Canada",11-05-2008,Weekend
20272,4,70,24,8,Kenmore Air Harbor,2008,4,1,"Kenmore, WA - Victoria, Canada",01-04-2008,Weekday
20272,2,82,12,5,Kenmore Air Harbor,2008,6,12,"Kenmore, WA - Victoria, Canada",12-06-2008,Weekday
20272,6,205,60,31,Kenmore Air Harbor,2008,8,7,"Kenmore, WA - Campbell River, Canada",07-08-2008,Weekday
20272,8,224,80,61,Kenmore Air Harbor,2008,8,27,"Kenmore, WA - Big Bay Marina, Canada",27-08-2008,Weekday
19386,0,1385,0,0,Northwest Airlines Inc.,2009,5,27,"Chicago, IL - Calgary, Canada",27-05-2009,Weekday
20272,2,209,14,8,Kenmore Air Harbor,2009,6,9,"Kenmore, WA - Campbell River, Canada",09-06-2009,Weekday
20272,2,175,12,10,Kenmore Air Harbor,2009,5,23,"Kenmore, WA - Powell River, Canada",23-05-2009,Weekend
20272,44,73,440,296,Kenmore Air Harbor,2009,2,16,"Seattle, WA - Victoria, Canada",16-02-2009,Weekday
20272,32,86,192,126,Kenmore Air Harbor,2009,7,18,"Seattle, WA - Victoria, Canada",18-07-2009,Weekend
20272,5,229,50,48,Kenmore Air Harbor,2009,10,1,"Seattle, WA - Big Bay Marina, Canada",01-10-2009,Weekday
20272,89,73,890,654,Kenmore Air Harbor,2009,10,13,"Seattle, WA - Victoria, Canada",13-10-2009,Weekday
20272,77,73,770,539,Kenmore Air Harbor,2009,4,14,"Seattle, WA - Victoria, Canada",14-04-2009,Weekday
20272,10,198,100,79,Kenmore Air Harbor,2009,8,10,"Kenmore, WA - Cortes Bay, Canada",10-08-2009,Weekday
20272,2,86,6,0,Kenmore Air Harbor,2009,9,23,"Seattle, WA - Victoria, Canada",23-09-2009,Weekday
20272,2,128,20,0,Kenmore Air Harbor,2009,10,10,"Seattle, WA - Nanaimo, Canada",10-10-2009,Weekend
20272,3,175,18,13,Kenmore Air Harbor,2009,7,10,"Kenmore, WA - Powell River, Canada",10-07-2009,Weekday
20272,2,310,14,13,Kenmore Air Harbor,2009,7,13,"Seattle, WA - Port Hardy, Canada",13-07-2009,Weekday
20445,33,193,1221,798,"Commutair Aka Champlain Enterprises, Inc.",2009,12,8,"Cleveland, OH - Toronto, Canada",08-12-2009,Weekday
20272,3,198,18,10,Kenmore Air Harbor,2009,9,11,"Kenmore, WA - Cortes Bay, Canada",11-09-2009,Weekday
19687,85,219,6458,3163,Horizon Air,2009,9,18,"Seattle, WA - Kelowna, Canada",18-09-2009,Weekday
20272,2,214,20,18,Kenmore Air Harbor,2009,9,1,"Seattle, WA - Campbell River, Canada",01-09-2009,Weekday
20272,5,73,35,23,Kenmore Air Harbor,2010,9,13,"Seattle, WA - Victoria, Canada",13-09-2010,Weekday
20272,10,70,60,19,Kenmore Air Harbor,2010,2,19,"Kenmore, WA - Victoria, Canada",19-02-2010,Weekday
20272,5,86,35,17,Kenmore Air Harbor,2010,8,17,"Seattle, WA - Victoria, Canada",17-08-2010,Weekday
20445,38,193,1406,823,"Commutair Aka Champlain Enterprises, Inc.",2010,1,5,"Cleveland, OH - Toronto, Canada",05-01-2010,Weekday
20272,2,175,14,11,Kenmore Air Harbor,2010,9,4,"Kenmore, WA - Powell River, Canada",04-09-2010,Weekend
20272,2,114,12,0,Kenmore Air Harbor,2010,7,25,"Kenmore, WA - Vancouver, Canada",25-07-2010,Weekend
20272,4,70,24,8,Kenmore Air Harbor,2010,3,9,"Kenmore, WA - Victoria, Canada",09-03-2010,Weekday
20445,13,396,481,287,"Commutair Aka Champlain Enterprises, Inc.",2010,2,25,"Newark, NJ - La Macaza, Canada",25-02-2010,Weekday
20272,2,187,12,4,Kenmore Air Harbor,2010,7,19,"Seattle, WA - Tofino, Canada",19-07-2010,Weekday
20272,2,70,20,8,Kenmore Air Harbor,2011,2,10,"Kenmore, WA - Victoria, Canada",10-02-2011,Weekday
20254,134,330,9916,7212,Colgan Air,2011,3,19,"Newark, NJ - Montreal, Canada",19-03-2011,Weekend
20272,34,73,204,141,Kenmore Air Harbor,2011,4,22,"Seattle, WA - Victoria, Canada",22-04-2011,Weekday
20254,50,328,3700,2018,Colgan Air,2011,2,6,"Newark, NJ - Ottawa, Canada",06-02-2011,Weekend
19687,154,98,11696,5938,Horizon Air,2011,7,12,"Seattle, WA - Victoria, Canada",12-07-2011,Weekday
20272,10,70,100,37,Kenmore Air Harbor,2011,7,27,"Kenmore, WA - Victoria, Canada",27-07-2011,Weekday
20272,16,86,96,65,Kenmore Air Harbor,2011,7,10,"Seattle, WA - Victoria, Canada",10-07-2011,Weekend
20272,3,186,18,6,Kenmore Air Harbor,2011,8,12,"Kenmore, WA - Tofino, Canada",12-08-2011,Weekday
20272,5,70,50,27,Kenmore Air Harbor,2011,8,4,"Kenmore, WA - Victoria, Canada",04-08-2011,Weekday
20272,7,123,42,32,Kenmore Air Harbor,2011,8,22,"Kenmore, WA - Nanaimo, Canada",22-08-2011,Weekday
20272,3,86,18,8,Kenmore Air Harbor,2011,8,17,"Seattle, WA - Victoria, Canada",17-08-2011,Weekday
20254,182,348,13468,9195,Colgan Air,2011,9,21,"Newark, NJ - Toronto, Canada",21-09-2011,Weekday
19687,60,219,4558,3089,Horizon Air,2011,9,17,"Seattle, WA - Kelowna, Canada",17-09-2011,Weekend
20272,9,70,90,18,Kenmore Air Harbor,2011,9,22,"Kenmore, WA - Victoria, Canada",22-09-2011,Weekday
20272,2,73,6,4,Kenmore Air Harbor,2011,9,16,"Seattle, WA - Victoria, Canada",16-09-2011,Weekday
20272,20,73,120,70,Kenmore Air Harbor,2011,12,10,"Seattle, WA - Victoria, Canada",10-12-2011,Weekend
20272,3,73,21,17,Kenmore Air Harbor,2012,7,24,"Seattle, WA - Victoria, Canada",24-07-2012,Weekday
20272,3,114,18,0,Kenmore Air Harbor,2012,8,12,"Kenmore, WA - Vancouver, Canada",12-08-2012,Weekend
20254,180,347,13320,8282,Colgan Air,2012,11,22,"Newark, NJ - Toronto, Canada",22-11-2012,Weekday
20272,4,175,40,20,Kenmore Air Harbor,2012,5,1,"Kenmore, WA - Powell River, Canada",01-05-2012,Weekday
20272,2,209,20,9,Kenmore Air Harbor,2012,7,9,"Kenmore, WA - Campbell River, Canada",09-07-2012,Weekday
20272,3,70,9,5,Kenmore Air Harbor,2012,5,3,"Kenmore, WA - Victoria, Canada",03-05-2012,Weekday
20254,161,347,11914,8928,Colgan Air,2012,5,18,"Newark, NJ - Toronto, Canada",18-05-2012,Weekday
20254,13,613,962,435,Colgan Air,2013,2,25,"Newark, NJ - Halifax, Canada",25-02-2013,Weekday
20327,2,503,74,22,Era Aviation,2013,12,11,"Anchorage, AK - Whitehorse, Canada",11-12-2013,Weekday
20445,47,193,1739,1193,"Commutair Aka Champlain Enterprises, Inc.",2013,6,24,"Cleveland, OH - Toronto, Canada",24-06-2013,Weekday
20254,170,347,12580,9537,Colgan Air,2013,6,14,"Newark, NJ - Toronto, Canada",14-06-2013,Weekday
20254,86,328,6364,4903,Colgan Air,2013,3,28,"Newark, NJ - Ottawa, Canada",28-03-2013,Weekday
20254,176,347,13024,8705,Colgan Air,2013,3,11,"Newark, NJ - Toronto, Canada",11-03-2013,Weekday
20272,2,186,20,10,Kenmore Air Harbor,2013,7,10,"Kenmore, WA - Tofino, Canada",10-07-2013,Weekday
19687,93,452,7068,4661,Horizon Air,2013,10,28,"Seattle, WA - Calgary, Canada",28-10-2013,Weekday
20272,4,70,24,9,Kenmore Air Harbor,2013,10,3,"Kenmore, WA - Victoria, Canada",03-10-2013,Weekday
20272,53,73,530,391,Kenmore Air Harbor,2013,11,18,"Seattle, WA - Victoria, Canada",18-11-2013,Weekday
19687,92,219,6992,4913,Horizon Air,2013,12,1,"Seattle, WA - Kelowna, Canada",01-12-2013,Weekend
20254,183,348,13542,7424,Colgan Air,2013,12,3,"Newark, NJ - Toronto, Canada",03-12-2013,Weekday
21437,1,518,9,7,Chartright Air Inc.,2010,9,5,"Boston, MA - London, Canada",05-09-2010,Weekend
21437,1,347,7,2,Chartright Air Inc.,2010,8,17,"Baltimore, MD - Toronto, Canada",17-08-2010,Weekday
21226,1,336,70,53,"Porter Airlines, Inc.",2012,9,16,"Newark, NJ - Toronto, Canada",16-09-2012,Weekend
21437,1,518,7,5,Chartright Air Inc.,2012,10,14,"Bristol/Johnson City/Kingsport, TN - Toronto, Canada",14-10-2012,Weekend
21437,1,430,9,8,Chartright Air Inc.,2012,4,18,"Bedford, MA - Toronto, Canada",18-04-2012,Weekday
21437,1,216,9,4,Chartright Air Inc.,2013,8,20,"Manistee/Ludington, MI - Windsor, Canada",20-08-2013,Weekday
21317,1,1974,14,0,"Corporatejets, XXI",2013,11,3,"St. Louis, MO - St. John's, Canada",03-11-2013,Weekend
20272,1,37,6,3,Kenmore Air Harbor,2008,8,13,"Port Townsend, WA - Victoria, Canada",13-08-2008,Weekday
20272,1,70,10,0,Kenmore Air Harbor,2008,6,3,"Kenmore, WA - Victoria, Canada",03-06-2008,Weekday
20272,1,86,7,6,Kenmore Air Harbor,2008,5,20,"Seattle, WA - Victoria, Canada",20-05-2008,Weekday
20272,1,302,7,5,Kenmore Air Harbor,2008,7,3,"Seattle, WA - Greenway Sound, Canada",03-07-2008,Weekday
20320,1,494,15,11,Frontier Flying Service,2008,8,24,"Fairbanks, AK - Whitehorse, Canada",24-08-2008,Weekend
20272,1,86,6,1,Kenmore Air Harbor,2008,8,8,"Seattle, WA - Victoria, Canada",08-08-2008,Weekday
20272,1,82,3,3,Kenmore Air Harbor,2008,8,3,"Kenmore, WA - Victoria, Canada",03-08-2008,Weekend
20272,1,307,3,1,Kenmore Air Harbor,2008,5,9,"Kenmore, WA - Port Hardy, Canada",09-05-2008,Weekday
20377,1,1136,355,0,Omni Air Express,2009,1,9,"Atlanta, GA - Quebec, Canada",09-01-2009,Weekday
20377,1,994,318,0,Omni Air Express,2009,1,24,"Atlanta, GA - Montreal, Canada",24-01-2009,Weekend
20272,1,176,6,3,Kenmore Air Harbor,2009,5,3,"Seattle, WA - Tofino, Canada",03-05-2009,Weekend
20272,1,114,3,0,Kenmore Air Harbor,2009,9,7,"Kenmore, WA - Vancouver, Canada",07-09-2009,Weekday
20272,1,73,3,2,Kenmore Air Harbor,2009,11,19,"Seattle, WA - Victoria, Canada",19-11-2009,Weekday
20272,1,175,10,3,Kenmore Air Harbor,2009,6,22,"Kenmore, WA - Powell River, Canada",22-06-2009,Weekday
20272,1,121,6,6,Kenmore Air Harbor,2009,9,26,"Seattle, WA - Vancouver, Canada",26-09-2009,Weekend
20007,1,1414,0,0,Atlas Air Inc.,2010,12,28,"Miami, FL - Montreal, Canada",28-12-2010,Weekday
20272,1,114,10,6,Kenmore Air Harbor,2010,10,18,"Kenmore, WA - Vancouver, Canada",18-10-2010,Weekday
21080,1,304,8,7,Tradewind Aviation,2010,2,8,"White Plains, NY - Montreal, Canada",08-02-2010,Weekday
20272,1,82,3,0,Kenmore Air Harbor,2010,5,15,"Kenmore, WA - Victoria, Canada",15-05-2010,Weekend
20272,1,209,6,6,Kenmore Air Harbor,2010,6,18,"Kenmore, WA - Campbell River, Canada",18-06-2010,Weekday
20272,1,86,6,2,Kenmore Air Harbor,2010,7,8,"Seattle, WA - Victoria, Canada",08-07-2010,Weekday
20272,1,17,10,1,Kenmore Air Harbor,2010,5,12,"Roche Harbor, WA - Victoria, Canada",12-05-2010,Weekday
20272,1,121,6,0,Kenmore Air Harbor,2010,7,12,"Seattle, WA - Vancouver, Canada",12-07-2010,Weekday
20272,1,123,6,4,Kenmore Air Harbor,2010,5,18,"Kenmore, WA - Nanaimo, Canada",18-05-2010,Weekday
20272,1,224,6,6,Kenmore Air Harbor,2010,9,11,"Kenmore, WA - Big Bay Marina, Canada",11-09-2010,Weekend
20272,1,291,10,0,Kenmore Air Harbor,2010,8,22,"Kenmore, WA - Port McNeill, Canada",22-08-2010,Weekend
20272,1,82,6,0,Kenmore Air Harbor,2010,7,8,"Kenmore, WA - Victoria, Canada",08-07-2010,Weekday
20320,1,267,18,14,Frontier Flying Service,2010,2,22,"Fairbanks, AK - Dawson City, Canada",22-02-2010,Weekday
20272,1,18,6,0,Kenmore Air Harbor,2010,9,21,"Friday Harbor, WA - Victoria, Canada",21-09-2010,Weekday
20190,1,1385,0,0,Southern Air Inc.,2011,5,3,"Chicago, IL - Calgary, Canada",03-05-2011,Weekday
20095,1,1095,358,1,World Airways Inc.,2011,8,22,"Tampa, FL - Toronto, Canada",22-08-2011,Weekday
20166,1,827,0,0,Gulf And Caribbean Cargo,2011,12,16,"Pontiac, MI - Winnipeg, Canada",16-12-2011,Weekday
20272,1,73,3,0,Kenmore Air Harbor,2011,3,23,"Seattle, WA - Victoria, Canada",23-03-2011,Weekday
20272,1,175,7,3,Kenmore Air Harbor,2011,6,8,"Kenmore, WA - Powell River, Canada",08-06-2011,Weekday
20254,1,137,74,48,Colgan Air,2011,3,24,"Burlington, VT - Ottawa, Canada",24-03-2011,Weekday
20166,1,180,0,0,Gulf And Caribbean Cargo,2011,5,26,"Pontiac, MI - Hamilton, Canada",26-05-2011,Weekday
20254,1,249,74,29,Colgan Air,2011,3,20,"Hartford, CT - Montreal, Canada",20-03-2011,Weekend
20272,1,73,6,4,Kenmore Air Harbor,2011,6,23,"Seattle, WA - Victoria, Canada",23-06-2011,Weekday
20272,1,298,6,2,Kenmore Air Harbor,2011,6,11,"Kenmore, WA - Sullivan Bay, Canada",11-06-2011,Weekend
20272,1,86,3,2,Kenmore Air Harbor,2011,6,1,"Seattle, WA - Victoria, Canada",01-06-2011,Weekday
20272,1,73,3,1,Kenmore Air Harbor,2011,5,18,"Seattle, WA - Victoria, Canada",18-05-2011,Weekday
20272,1,202,6,6,Kenmore Air Harbor,2011,7,5,"Kenmore, WA - Gorge Harbor, Canada",05-07-2011,Weekday
20272,1,291,6,3,Kenmore Air Harbor,2011,7,17,"Kenmore, WA - Port McNeill, Canada",17-07-2011,Weekend
20272,1,214,10,10,Kenmore Air Harbor,2011,7,12,"Seattle, WA - Campbell River, Canada",12-07-2011,Weekday
20272,1,29,6,3,Kenmore Air Harbor,2011,7,10,"Westsound, WA - Victoria, Canada",10-07-2011,Weekend
20272,1,294,6,2,Kenmore Air Harbor,2011,8,19,"Seattle, WA - Port McNeill, Canada",19-08-2011,Weekday
20095,1,347,358,2,World Airways Inc.,2011,8,16,"Baltimore, MD - Toronto, Canada",16-08-2011,Weekday
20166,1,152,0,0,Gulf And Caribbean Cargo,2011,10,2,"Saginaw/Bay City/Midland, MI - London, Canada",02-10-2011,Weekend
20272,1,174,6,0,Kenmore Air Harbor,2011,12,22,"Kenmore, WA - Tofino, Canada",22-12-2011,Weekday
20272,1,187,3,1,Kenmore Air Harbor,2012,8,6,"Seattle, WA - Tofino, Canada",06-08-2012,Weekday
20272,1,202,10,4,Kenmore Air Harbor,2012,7,24,"Kenmore, WA - Gorge Harbor, Canada",24-07-2012,Weekday
20272,1,301,7,0,Kenmore Air Harbor,2012,9,27,"Seattle, WA - Port McNeill, Canada",27-09-2012,Weekday
20272,1,224,6,3,Kenmore Air Harbor,2012,8,21,"Kenmore, WA - Big Bay Marina, Canada",21-08-2012,Weekday
20272,1,18,10,0,Kenmore Air Harbor,2012,5,15,"Friday Harbor, WA - Victoria, Canada",15-05-2012,Weekday
20272,1,176,6,2,Kenmore Air Harbor,2012,7,9,"Seattle, WA - Tofino, Canada",09-07-2012,Weekday
20272,1,205,6,2,Kenmore Air Harbor,2012,5,17,"Kenmore, WA - Campbell River, Canada",17-05-2012,Weekday
20166,1,36,0,0,Gulf And Caribbean Cargo,2012,12,25,"Pontiac, MI - Windsor, Canada",25-12-2012,Weekday
20272,1,302,7,3,Kenmore Air Harbor,2012,7,19,"Seattle, WA - Sullivan Bay, Canada",19-07-2012,Weekday
20272,1,307,10,1,Kenmore Air Harbor,2012,8,26,"Kenmore, WA - Port Hardy, Canada",26-08-2012,Weekend
20272,1,29,3,0,Kenmore Air Harbor,2012,7,15,"Westsound, WA - Victoria, Canada",15-07-2012,Weekend
20400,1,377,0,0,Capital Cargo International,2012,4,23,"Cincinnati, OH - Hamilton, Canada",23-04-2012,Weekday
20272,1,122,7,0,Kenmore Air Harbor,2012,8,22,"Seattle, WA - Vancouver, Canada",22-08-2012,Weekday
